decibels	sensor_id	longitude	lattitude	timestamp	81	244	406	569	732	895	1057	1220	1383	1546	1708	1871	2034	2197	2359	2522	datetime
continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	time
																					class
44.73572	0.0	14.497768042229504	46.18749776136103	1601474099.0	41857.33	9649.821	2425.442	1589.154	2554.204	1490.85	2835.515	1450.785	2440.74	2307.095	1567.209	2607.142	1492.967	1147.454	1807.913	1296.041	1601481299.0
47.40603	0.0	14.497768042229504	46.18749776136103	1601474098.0	64428.8	11394.63	3827.062	2964.416	2206.732	923.1078	2041.097	1694.802	2205.873	1365.087	1584.531	1426.736	1392.599	1609.152	1300.432	1466.779	1601481298.0
49.22622	0.0	14.497768042229504	46.18749776136103	1601474097.0	50799.77	15311.12	5602.662	2415.222	1854.12	2064.695	3384.136	1759.332	2174.363	1394.741	1656.389	2412.925	1334.821	1941.049	1733.532	1694.634	1601481297.0
49.81236	0.0	14.497768042229504	46.18749776136103	1601474096.0	78294.27	7756.875	6018.734	1732.128	2198.815	1048.996	1327.612	1434.924	1862.404	1944.06	2186.92	1284.055	1179.128	1182.705	1322.329	1518.211	1601481296.0
48.09446	0.0	14.497768042229504	46.18749776136103	1601474095.0	83833.09	8661.874	2503.04	1697.645	1727.293	1863.292	2807.051	2157.015	2984.602	1803.449	1488.91	1170.193	1703.172	984.019	1348.85	1722.756	1601481295.0
46.53136	0.0	14.497768042229504	46.18749776136103	1601474094.0	73167.91	6211.364	3058.484	2132.165	1636.097	2732.593	1483.119	1479.554	2512.454	1644.171	2074.315	1847.317	1092.355	1523.549	1617.169	1634.535	1601481294.0
46.90163	0.0	14.497768042229504	46.18749776136103	1601474093.0	67757.8	9281.268	3520.597	2013.14	2335.272	1978.339	1396.549	1264.873	2300.348	2197.18	3081.28	1734.976	2319.283	1243.631	1516.673	1301.538	1601481293.0
47.15876	0.0	14.497768042229504	46.18749776136103	1601474092.0	70632.68	6864.834	2928.194	2087.023	2492.232	3223.881	1336.941	1943.902	2106.726	2408.774	1302.283	1853.407	2652.865	1310.625	1803.007	1345.594	1601481292.0
47.61868	0.0	14.497768042229504	46.18749776136103	1601474091.0	53347.07	10316.42	4728.052	3138.884	1548.026	1791.592	1623.862	2298.935	1974.083	2996.861	3034.182	2648.381	2193.544	1912.217	1737.817	2107.899	1601481291.0
44.96501	0.0	14.497768042229504	46.18749776136103	1601474090.0	48336.15	9314.252	3947.75	1501.723	2535.239	1291.32	1740.372	1400.286	1722.978	2020.734	1130.886	1576.942	1442.593	1427.274	790.1607	1452.685	1601481290.0
47.52557	0.0	14.497768042229504	46.18749776136103	1601474089.0	72939.09	9227.742	2801.073	2772.307	1424.459	1701.087	1768.561	1181.177	1041.609	1900.171	1710.916	1679.151	1873.256	2119.685	1057.258	1141.396	1601481289.0
47.56867	0.0	14.497768042229504	46.18749776136103	1601474088.0	22372.33	14647.18	6504.746	2075.818	2631.335	1639.019	2756.784	2542.161	1106.555	2326.432	2025.615	1905.815	1986.127	1022.105	1032.264	1397.947	1601481288.0
46.73595	0.0	14.497768042229504	46.18749776136103	1601474087.0	69098.87	9282.947	12534.79	4095.894	2012.119	1834.071	1641.106	2252.738	2227.757	2345.12	2571.901	1732.15	2968.731	1249.288	1432.376	1338.35	1601481287.0
49.23634	0.0	14.497768042229504	46.18749776136103	1601474086.0	90688.19	15338.14	4134.591	1475.208	1899.839	1487.924	2029.01	1954.764	1178.557	2041.434	2200.694	2256.261	831.3839	1066.606	1653.521	1176.215	1601481286.0
49.23634	0.0	14.497768042229504	46.18749776136103	1601474086.0	90688.19	15338.14	4134.591	1475.208	1899.839	1487.924	2029.01	1954.764	1178.557	2041.434	2200.694	2256.261	831.3839	1066.606	1653.521	1176.215	1601481286.0
49.23634	0.0	14.497768042229504	46.18749776136103	1601474086.0	90688.19	15338.14	4134.591	1475.208	1899.839	1487.924	2029.01	1954.764	1178.557	2041.434	2200.694	2256.261	831.3839	1066.606	1653.521	1176.215	1601481286.0
49.41425	0.0	14.497768042229504	46.18749776136103	1601474085.0	86127.37	8940.459	2614.028	1850.243	2124.908	1100.744	1885.74	2120.399	2313.653	2167.279	2898.781	1669.207	1135.061	1345.718	1387.162	1282.938	1601481285.0
45.63855	0.0	14.497768042229504	46.18749776136103	1601474084.0	36654.97	12043.91	4572.592	1957.578	1503.249	2339.561	2055.507	2212.237	2246.523	2427.06	1871.072	2326.539	1285.398	1086.546	1714.552	1042.404	1601481284.0
45.53249	0.0	14.497768042229504	46.18749776136103	1601474083.0	60684.38	13977.04	4466.379	2273.329	2523.82	1751.568	2329.946	1932.164	1877.832	2079.187	2768.524	1348.852	1634.921	1636.849	1883.006	1832.806	1601481283.0
46.05374	0.0	14.497768042229504	46.18749776136103	1601474082.0	25217.22	11854.45	8179.806	2299.072	1873.503	1917.798	1860.921	2447.287	2408.025	2330.133	1928.153	782.8261	1460.67	1770.01	1365.45	838.3328	1601481282.0
48.00582	0.0	14.497768042229504	46.18749776136103	1601474081.0	72947.1	15428.11	6694.943	2327.118	1986.856	2163.919	3632.518	2044.117	2931.968	2139.031	1735.604	2355.487	1386.088	1404.861	2190.145	1230.12	1601481281.0
45.99532	0.0	14.497768042229504	46.18749776136103	1601474080.0	55993.98	11843.18	7342.042	1744.762	2142.134	2362.247	2651.672	2657.803	2072.002	1985.351	1552.345	1893.909	1338.569	1429.875	1335.142	1612.953	1601481280.0
46.34031	0.0	14.497768042229504	46.18749776136103	1601474079.0	59603.16	16237.75	5224.729	2589.456	2719.675	1884.667	1671.385	2560.086	1989.723	2880.35	2450.801	2068.084	2128.597	2003.094	1449.768	1591.577	1601481279.0
48.60929	0.0	14.497768042229504	46.18749776136103	1601474078.0	77997.76	14342.78	7127.744	2574.3	2637.937	1903.232	4231.827	2623.055	2734.946	1847.536	1995.798	1406.448	2213.535	1696.27	1308.716	2249.557	1601481278.0
48.48613	0.0	14.497768042229504	46.18749776136103	1601474077.0	58484.1	17066.55	5526.721	3607.984	1987.988	1967.38	2539.051	1852.264	1362.473	2659.658	1764.832	1783.326	2000.859	1869.806	1686.456	1199.324	1601481277.0
47.22594	0.0	14.497768042229504	46.18749776136103	1601474076.0	44360.7	13701.13	4733.134	3433.289	1731.983	1885.613	1352.797	1426.991	1933.729	3014.061	1581.23	1287.567	1618.1	1321.591	1288.483	1211.59	1601481276.0
45.4575	0.0	14.497768042229504	46.18749776136103	1601474075.0	18930.65	14161.72	3979.218	2577.812	1850.758	1908.389	2310.093	2520.049	2417.826	2027.977	2904.001	1776.511	1421.482	2011.022	1693.385	2166.238	1601481275.0
48.005	0.0	14.497768042229504	46.18749776136103	1601474074.0	44537.98	14619.7	5254.411	2190.861	2060.613	2442.459	3120.799	2341.828	3067.731	2569.412	2826.859	2546.057	2626.163	1544.482	3420.292	1420.582	1601481274.0
43.96752	0.0	14.497768042229504	46.18749776136103	1601474073.0	30871.94	6047.649	7148.305	2664.466	1845.341	2483.094	1904.403	3030.097	2122.211	2605.399	2201.561	2079.45	1820.16	1651.029	2964.66	2492.443	1601481273.0
51.36279	0.0	14.497768042229504	46.18749776136103	1601474072.0	106092.7	10357.66	7123.52	1554.476	1857.908	3003.431	1996.665	3131.135	2838.469	2620.36	2613.767	2458.99	1860.369	1346.387	1420.326	2503.811	1601481272.0
44.08456	0.0	14.497768042229504	46.18749776136103	1601474071.0	28602.52	6794.983	4975.086	2397.664	2688.561	3822.327	3080.516	3775.431	2971.339	2396.493	2312.107	1324.366	1577.961	1057.629	1295.019	1984.238	1601481271.0
46.81567	0.0	14.497768042229504	46.18749776136103	1601474070.0	30502.27	11123.09	6196.036	2988.196	1984.679	1846.718	2339.247	3166.098	2738.591	2391.517	2428.296	1971.708	2480.005	1411.127	1970.322	1540.455	1601481270.0
47.62585	0.0	14.497768042229504	46.18749776136103	1601474069.0	64230.45	17351.13	3862.503	1679.73	3162.743	3114.651	3075.739	5145.092	3984.623	2911.252	2600.767	2809.896	1550.205	2171.864	1367.894	1781.261	1601481269.0
46.6898	0.0	14.497768042229504	46.18749776136103	1601474068.0	53854.48	16437.21	5090.899	4181.264	2483.589	2725.692	5027.787	6945.548	4393.909	2004.428	2199.613	1446.8	2436.344	2305.969	2961.048	1452.942	1601481268.0
48.63899	0.0	14.497768042229504	46.18749776136103	1601474067.0	85623.52	11997.94	8142.957	2561.999	2337.795	5016.894	4811.191	4413.763	4241.612	4477.367	4234.061	2158.772	2634.754	1867.067	1909.352	3568.919	1601481267.0
46.70221	0.0	14.497768042229504	46.18749776136103	1601474066.0	44735.08	10304.63	3693.508	2662.511	2630.395	2174.165	2614.908	4190.611	3881.781	2802.502	3139.153	2400.354	2535.478	1663.633	1266.456	1902.304	1601481266.0
45.62043	0.0	14.497768042229504	46.18749776136103	1601474065.0	60900.56	8917.121	3737.685	1244.557	2947.671	1633.198	2488.019	2389.048	4159.176	2599.123	2796.802	2810.323	1547.04	1317.984	1811.65	1236.57	1601481265.0
45.95145	0.0	14.497768042229504	46.18749776136103	1601474064.0	40519.68	14675.0	4205.998	2154.245	1984.176	3113.26	3820.223	4871.899	3003.631	2737.76	3268.009	2212.915	1118.142	1476.644	1498.452	1610.842	1601481264.0
48.75353	0.0	14.497768042229504	46.18749776136103	1601474063.0	70098.72	9093.775	2732.342	2014.405	1962.492	2425.509	1918.47	2956.597	3617.218	3970.87	1597.328	1428.021	1289.013	1434.977	859.3112	725.5237	1601481263.0
51.91863	0.0	14.497768042229504	46.18749776136103	1601474062.0	107919.8	9728.409	3201.137	1966.584	1563.441	1543.445	1809.691	2200.091	2576.471	3118.028	1986.395	2753.96	1460.014	1618.542	1520.76	1278.318	1601481262.0
47.53229	0.0	14.497768042229504	46.18749776136103	1601474061.0	53282.57	6942.333	2838.926	2814.437	2455.337	3399.651	3587.305	2375.718	1665.822	2251.475	1476.945	1297.024	1728.54	1074.317	1074.356	1550.679	1601481261.0
46.1077	0.0	14.497768042229504	46.18749776136103	1601474060.0	31683.52	7606.082	4155.964	1580.352	2587.815	2753.154	1969.85	4689.077	2360.257	2584.92	1724.645	2018.652	1501.388	1997.24	724.0254	1106.393	1601481260.0
46.68881	0.0	14.497768042229504	46.18749776136103	1601474059.0	30498.59	11772.87	3676.394	2035.164	1901.56	2316.018	4102.018	3648.583	2615.875	2286.945	2415.8	1759.797	1427.114	1279.937	1974.388	683.1663	1601481259.0
46.40825	0.0	14.497768042229504	46.18749776136103	1601474058.0	14332.83	11130.35	5397.004	2793.494	2724.9	3339.86	3218.45	2934.011	2145.416	2622.514	1203.789	1375.229	1429.729	1189.133	1901.806	1714.661	1601481258.0
45.60984	0.0	14.497768042229504	46.18749776136103	1601474057.0	53249.58	7053.048	2571.729	1770.586	1910.287	2190.43	1069.259	3276.029	2646.156	2036.627	1737.015	2149.979	1847.292	1488.786	1387.973	1128.762	1601481257.0
45.66801	0.0	14.497768042229504	46.18749776136103	1601474056.0	64964.84	10729.75	3002.683	1572.46	2286.913	1432.42	2395.732	1708.945	2479.778	1533.402	1603.337	1567.565	1356.954	1484.79	1281.032	1250.383	1601481256.0
45.04547	0.0	14.497768042229504	46.18749776136103	1601474055.0	11585.25	10649.42	4581.901	2129.293	2017.864	1722.791	2229.48	1067.671	1192.184	1994.036	2256.4	2210.48	1393.598	1083.739	988.687	898.4575	1601481255.0
46.87779	0.0	14.497768042229504	46.18749776136103	1601474054.0	74738.57	6061.323	2584.006	1221.526	2054.141	2021.545	1997.331	1537.517	1653.042	2362.473	1272.054	2071.107	2800.374	1273.636	1334.323	1856.774	1601481254.0
46.94371	0.0	14.497768042229504	46.18749776136103	1601474053.0	26696.65	8322.8	4240.859	2544.98	2127.775	1520.8	3528.835	2719.365	1812.501	2234.52	2676.106	2659.564	1230.707	1524.283	924.6957	1376.206	1601481253.0
46.26403	0.0	14.497768042229504	46.18749776136103	1601474052.0	73726.78	6638.902	2373.373	1933.459	1524.349	1860.681	1506.134	1896.312	2071.824	2654.447	2240.145	2421.32	2070.854	2217.273	1361.567	1613.104	1601481252.0
48.26361	0.0	14.497768042229504	46.18749776136103	1601474051.0	79708.88	26231.36	3711.354	1595.084	1857.336	2436.481	1627.263	2214.161	1711.27	1646.819	2582.195	2097.058	1619.147	842.9148	1323.105	1577.588	1601481251.0
47.77044	0.0	14.497768042229504	46.18749776136103	1601474050.0	44661.89	9582.241	3236.389	2046.783	2183.708	2063.374	1957.345	1315.958	1941.481	1580.455	1450.822	1410.371	1730.415	1468.991	1908.097	1497.135	1601481250.0
47.85624	0.0	14.497768042229504	46.18749776136103	1601474049.0	70496.4	8722.234	2981.66	1660.987	1751.524	1366.906	1666.217	1796.675	1226.5	1148.142	2073.535	1749.939	1766.746	1285.411	1373.251	922.8231	1601481249.0
45.92874	0.0	14.497768042229504	46.18749776136103	1601474048.0	11331.22	8472.667	5995.584	2282.775	1542.56	2221.339	2101.014	2150.914	2108.348	1865.245	1449.541	1164.254	1714.613	1050.532	1221.214	1163.876	1601481248.0
48.78671	0.0	14.497768042229504	46.18749776136103	1601474047.0	67734.31	19659.35	2708.089	1888.793	1813.465	2074.26	3000.546	1168.261	1410.272	2253.812	2119.834	1435.164	1498.203	1114.859	1543.351	1615.594	1601481247.0
43.24379	0.0	14.497768042229504	46.18749776136103	1601474046.0	9508.033	7384.71	4893.547	3340.906	3456.634	2350.435	2108.516	2142.438	2231.906	1978.636	1289.056	2184.576	1231.044	990.9557	1080.244	1551.167	1601481246.0
46.69834	0.0	14.497768042229504	46.18749776136103	1601474045.0	53488.69	6924.754	3125.313	2776.423	1230.127	1921.47	2430.086	1873.07	2344.26	1945.063	1841.919	1253.737	1899.637	1110.825	1234.889	1416.347	1601481245.0
44.4055	0.0	14.497768042229504	46.18749776136103	1601474044.0	27462.84	8092.099	5004.875	2314.935	1856.552	1973.054	2212.917	1580.52	1885.849	2172.356	2061.285	1236.941	1272.957	1881.307	1080.542	1007.282	1601481244.0
48.7397	0.0	14.497768042229504	46.18749776136103	1601474043.0	68959.58	15064.75	4715.019	1171.777	1556.158	1778.749	3499.986	1691.899	2036.458	3629.392	2776.905	2491.29	2188.159	1885.261	2307.755	1969.864	1601481243.0
43.628	0.0	14.497768042229504	46.18749776136103	1601474042.0	31104.65	8455.035	7484.797	3085.629	1595.277	1882.902	2300.531	2574.305	2565.314	1457.812	1082.639	2857.554	1779.468	1531.52	2088.549	1099.605	1601481242.0
46.54784	0.0	14.497768042229504	46.18749776136103	1601474041.0	33830.27	5224.807	6647.365	2074.627	2160.762	2846.151	1908.733	2185.05	1595.388	2700.695	2015.905	2144.722	2834.696	1559.28	861.0803	1438.097	1601481241.0
45.97153	0.0	14.497768042229504	46.18749776136103	1601474040.0	14086.74	8834.609	5961.037	2945.046	3983.919	1885.991	2203.828	2340.77	1409.272	2702.301	2489.114	1910.87	1306.552	2100.543	1131.935	2009.879	1601481240.0
44.67739	0.0	14.497768042229504	46.18749776136103	1601474039.0	28987.61	11844.22	6218.246	3393.933	2102.652	2291.112	2066.245	2342.238	2171.139	2059.662	2626.37	1849.762	966.4483	1085.275	1231.453	2204.879	1601481239.0
44.15687	0.0	14.497768042229504	46.18749776136103	1601474038.0	37007.38	7592.39	4206.985	1421.382	2112.868	1623.642	1703.204	1372.066	1997.878	2200.533	3097.042	2069.495	2182.748	1186.251	1162.226	1799.315	1601481238.0
41.68842	0.0	14.497768042229504	46.18749776136103	1601474037.0	39230.05	10665.14	2131.135	1396.628	1806.926	1315.172	1447.576	2830.459	2760.661	2065.328	2778.856	1752.834	1177.993	1167.025	1427.669	1803.893	1601481237.0
48.7764	0.0	14.497768042229504	46.18749776136103	1601474036.0	92228.84	10724.21	3355.976	2030.908	1943.789	2772.286	1946.901	2410.699	2031.104	3312.254	2592.649	1316.833	1894.243	2360.821	1058.904	1636.712	1601481236.0
48.741	0.0	14.497768042229504	46.18749776136103	1601474035.0	70659.59	11854.79	4056.4	1798.345	2175.814	2438.326	2412.711	2847.231	2847.924	2734.343	2220.692	1384.636	1990.961	1919.943	1148.666	1878.387	1601481235.0
45.79777	0.0	14.497768042229504	46.18749776136103	1601474034.0	62654.56	7289.526	4339.651	1971.783	2842.831	1710.122	2444.354	3242.553	2187.648	1869.574	1596.732	1170.766	1381.993	930.1366	1420.684	1368.626	1601481234.0
46.59105	0.0	14.497768042229504	46.18749776136103	1601474033.0	73381.42	5942.945	3442.786	1381.73	1753.07	2076.007	2088.303	1919.055	1791.605	2747.794	3039.011	1338.268	1005.147	1005.676	1160.097	1051.983	1601481233.0
42.0625	0.0	14.497768042229504	46.18749776136103	1601474032.0	32530.3	7348.307	5150.406	2652.933	3196.376	2437.496	2290.534	2015.774	1985.974	1423.181	1979.953	1373.608	1031.142	1021.596	996.7403	1381.432	1601481232.0
42.0625	0.0	14.497768042229504	46.18749776136103	1601474032.0	32530.3	7348.307	5150.406	2652.933	3196.376	2437.496	2290.534	2015.774	1985.974	1423.181	1979.953	1373.608	1031.142	1021.596	996.7403	1381.432	1601481232.0
47.05779	0.0	14.497768042229504	46.18749776136103	1601474031.0	69237.85	6758.959	2248.787	1714.3	2385.234	1597.375	1499.082	1152.416	1751.233	2316.847	2834.048	1123.565	1049.787	1367.831	1137.654	1233.908	1601481231.0
43.73977	0.0	14.497768042229504	46.18749776136103	1601474030.0	19677.11	6652.902	3586.215	1962.328	2055.818	2334.455	1553.52	2273.895	1993.07	1976.43	1554.46	1147.947	2270.067	1503.223	1590.518	820.3478	1601481230.0
45.27066	0.0	14.497768042229504	46.18749776136103	1601474029.0	57660.07	9946.779	2361.771	2603.569	1900.099	2131.644	2625.104	1634.478	2896.52	2489.59	2913.543	1401.49	1017.606	1706.528	830.619	2037.498	1601481229.0
45.5397	0.0	14.497768042229504	46.18749776136103	1601474028.0	64496.59	9075.229	3401.079	2891.485	1688.854	2241.559	1424.336	1110.522	1933.865	1131.916	2213.099	2573.956	1544.749	1635.606	1667.272	1659.423	1601481228.0
45.93585	0.0	14.497768042229504	46.18749776136103	1601474027.0	17251.54	11909.59	5231.294	1779.776	1189.435	2618.427	1549.29	1801.886	1953.945	2437.765	2093.731	1786.809	1576.315	1375.987	1220.853	1859.661	1601481227.0
45.05597	0.0	14.497768042229504	46.18749776136103	1601474026.0	49910.55	9530.461	3624.296	1918.634	1562.763	1182.503	2025.731	1961.327	1657.155	2678.636	1081.778	1559.605	719.1024	1096.482	1278.495	793.8903	1601481226.0
48.44985	0.0	14.497768042229504	46.18749776136103	1601474025.0	80499.77	5818.844	2692.43	1990.668	1727.517	1555.477	1816.004	1008.299	1530.57	1781.616	1498.685	1206.757	1177.738	872.6325	616.938	822.3511	1601481225.0
42.48216	0.0	14.497768042229504	46.18749776136103	1601474024.0	19759.46	7144.753	4760.147	3431.092	2151.293	1042.088	1430.472	743.0257	1457.954	1672.147	1450.27	873.5318	898.6329	882.1301	869.1295	1080.591	1601481224.0
47.65235	0.0	14.497768042229504	46.18749776136103	1601474023.0	67135.98	26539.28	10398.34	2665.865	1387.048	1499.279	1788.451	1135.286	1032.031	2320.923	1530.303	1581.889	1179.84	1290.541	1354.903	1395.351	1601481223.0
46.03299	0.0	14.497768042229504	46.18749776136103	1601474022.0	16871.6	7381.608	3905.074	2825.813	2076.209	1326.281	2026.54	2061.183	1718.869	1201.854	1200.319	902.7838	1291.334	1252.591	965.3274	1036.415	1601481222.0
45.78508	0.0	14.497768042229504	46.18749776136103	1601474021.0	63421.75	6949.908	3362.849	1621.774	2208.108	1641.198	2582.288	1210.912	1983.124	2238.832	3040.132	1416.81	1507.696	1669.151	1765.628	1191.387	1601481221.0
44.0158	0.0	14.497768042229504	46.18749776136103	1601474020.0	43593.38	9187.355	2996.155	1174.947	1641.677	1425.799	1604.546	1438.144	3987.431	2629.681	2710.482	1886.306	1508.368	1658.329	1447.773	2625.526	1601481220.0
47.39992	0.0	14.497768042229504	46.18749776136103	1601474019.0	64438.37	15725.64	4268.321	1789.63	1802.123	1330.675	1763.135	1520.149	2468.245	2209.732	3178.447	2220.794	886.4133	557.0671	1217.97	1573.823	1601481219.0
48.90841	0.0	14.497768042229504	46.18749776136103	1601474018.0	24105.8	7143.483	4791.738	2480.15	2334.68	1779.857	2265.516	1778.093	1567.38	1880.473	2333.882	972.9179	1086.677	964.1002	1330.608	1523.259	1601481218.0
46.67525	0.0	14.497768042229504	46.18749776136103	1601474017.0	64615.17	9607.014	3645.136	2485.313	1778.871	1361.413	1243.513	1472.559	1853.553	2335.803	1785.115	1067.254	1135.416	834.6852	1966.442	2069.11	1601481217.0
48.25284	0.0	14.497768042229504	46.18749776136103	1601474016.0	71626.08	7079.79	2135.995	1369.463	1570.678	1528.256	1442.682	1112.019	2356.399	1218.308	1476.219	1150.166	883.8187	1854.676	1416.95	1009.123	1601481216.0
44.76017	0.0	14.497768042229504	46.18749776136103	1601474015.0	48262.01	7664.638	4010.029	1011.52	1838.865	1095.532	1177.39	1792.16	1795.193	1908.585	1370.2	1274.437	1443.604	1042.327	964.7911	788.0305	1601481215.0
48.4505	0.0	14.497768042229504	46.18749776136103	1601474014.0	52372.9	6775.713	2359.034	1744.441	2567.004	2300.949	3043.87	2007.429	2180.751	1485.742	2592.905	2199.461	1577.779	583.5397	915.8645	2313.417	1601481214.0
43.22575	0.0	14.497768042229504	46.18749776136103	1601474013.0	25932.54	8829.411	4091.85	2558.361	3526.585	2267.152	2459.052	1391.277	2132.821	1982.436	2255.855	940.9185	1566.241	1244.016	1209.506	1924.17	1601481213.0
42.70042	0.0	14.497768042229504	46.18749776136103	1601474012.0	22614.78	6319.227	4625.336	2121.968	3188.294	2376.478	1289.672	2734.255	1826.946	1678.742	1375.245	1006.497	1703.029	1298.183	731.5527	1071.68	1601481212.0
42.50228	0.0	14.497768042229504	46.18749776136103	1601474011.0	12603.11	4722.491	3185.427	4253.004	3070.291	1734.085	1490.596	1307.91	1065.966	1553.196	2512.68	1698.573	1771.121	1326.391	821.2259	1115.636	1601481211.0
48.32459	0.0	14.497768042229504	46.18749776136103	1601474010.0	19699.13	12371.27	3006.547	1341.294	1856.872	1815.517	1161.9	1859.072	1410.896	1781.015	2499.81	911.5217	1517.884	978.3492	1170.651	1839.86	1601481210.0
47.61478	0.0	14.497768042229504	46.18749776136103	1601474009.0	22437.27	5092.247	4729.153	1315.266	2250.057	2002.604	1210.292	1750.389	1084.867	2309.634	2309.144	1490.652	1124.962	1073.301	695.7955	900.7585	1601481209.0
46.07845	0.0	14.497768042229504	46.18749776136103	1601474008.0	79055.27	5673.159	2965.195	1297.786	1753.16	945.5151	1932.536	1020.169	1748.312	2205.995	1371.704	1285.977	1516.386	967.7867	1271.771	884.4391	1601481208.0
45.76908	0.0	14.497768042229504	46.18749776136103	1601474007.0	55081.52	7332.458	3434.128	1389.662	1244.541	1108.453	1128.925	1170.284	2031.257	1788.866	2190.761	978.5181	1512.563	1325.104	934.7482	948.9426	1601481207.0
45.27559	0.0	14.497768042229504	46.18749776136103	1601474006.0	66319.69	5831.059	2732.727	1247.546	795.9193	1978.418	709.3111	1402.262	2249.251	2032.439	1467.298	1622.174	1941.482	1282.488	1000.887	932.7714	1601481206.0
48.45212	0.0	14.497768042229504	46.18749776136103	1601474005.0	70405.77	4098.869	2270.836	1748.699	1461.855	1019.652	1470.222	1494.87	1392.925	2402.346	1038.568	1142.66	1520.569	1443.715	1038.293	1004.194	1601481205.0
43.5345	0.0	14.497768042229504	46.18749776136103	1601474004.0	54120.5	5518.989	1931.623	1738.245	1053.243	1206.019	2040.246	2128.709	2167.546	1251.515	1232.244	896.0397	1653.364	1386.266	1069.591	838.3319	1601481204.0
42.90149	0.0	14.497768042229504	46.18749776136103	1601474003.0	16836.18	6142.633	3898.155	1573.387	1436.249	1393.598	1494.726	2158.63	1303.071	1285.071	1387.069	1499.555	1061.666	997.4622	1249.998	908.5795	1601481203.0
46.35779	0.0	14.497768042229504	46.18749776136103	1601474002.0	56655.53	6187.4	3010.155	1969.193	2420.332	2532.021	1119.565	1015.95	1581.912	1272.072	939.3332	1260.922	1026.222	606.8008	1397.163	920.6851	1601481202.0
47.15458	0.0	14.497768042229504	46.18749776136103	1601474001.0	47508.65	4107.833	3728.417	2576.226	1345.542	1361.307	1599.64	1723.412	1864.703	1442.275	1653.385	2106.05	1370.31	1027.876	674.0209	1111.323	1601481201.0
45.87965	0.0	14.497768042229504	46.18749776136103	1601474000.0	60258.44	9675.494	2521.455	1024.987	1715.798	1694.424	1409.345	2171.97	1974.125	1229.807	1584.702	1338.555	1396.578	1223.231	1531.337	1363.049	1601481200.0
41.12635	0.0	14.497768042229504	46.18749776136103	1601473999.0	12675.57	4810.614	4291.211	1485.681	1196.252	1776.936	1452.731	2464.601	1727.018	2058.446	1303.804	1772.782	1266.669	1138.04	992.2788	803.9865	1601481199.0
43.98692	0.0	14.497768042229504	46.18749776136103	1601473998.0	51812.41	8740.873	2345.939	1547.022	2073.69	1961.112	1367.363	1708.59	2628.342	2868.067	2143.899	2029.679	1457.935	954.5137	1041.925	1489.966	1601481198.0
40.98941	0.0	14.497768042229504	46.18749776136103	1601473997.0	23387.91	11779.59	4916.254	2017.361	2545.684	1652.589	2277.861	2098.905	5034.667	3275.227	2635.451	1773.735	2215.146	1665.68	1286.547	1176.111	1601481197.0
43.84754	0.0	14.497768042229504	46.18749776136103	1601473996.0	14126.5	8304.596	3656.326	2176.613	2683.734	1579.737	2137.242	1461.617	2221.194	1592.458	1439.166	1628.512	1261.747	1167.791	1190.591	817.6195	1601481196.0
43.95678	0.0	14.497768042229504	46.18749776136103	1601473995.0	31751.57	13770.87	2584.943	2078.322	1421.101	2750.105	2000.059	1640.94	1412.424	1679.681	1615.84	1320.923	1813.426	1244.866	1240.307	1142.885	1601481195.0
44.23743	0.0	14.497768042229504	46.18749776136103	1601473994.0	47608.7	8437.935	2323.242	2178.179	855.0481	1348.269	1874.475	1583.074	2187.073	1992.565	1651.301	1474.022	783.5904	1376.16	580.4952	831.9997	1601481194.0
48.08945	0.0	14.497768042229504	46.18749776136103	1601473993.0	62418.91	9622.965	2514.192	1218.504	1194.058	1614.379	1526.766	1618.04	2645.222	2212.98	1438.149	1312.488	1393.854	1332.614	832.7499	865.2625	1601481193.0
44.48712	0.0	14.497768042229504	46.18749776136103	1601473992.0	32045.52	7168.198	3672.812	1340.37	1486.764	1159.464	1724.262	993.025	1837.864	1351.841	1712.376	1507.882	1704.731	1008.495	1162.765	1026.721	1601481192.0
40.67038	0.0	14.497768042229504	46.18749776136103	1601473991.0	21292.81	2724.217	4919.4	1871.684	1688.856	1369.025	1319.555	2032.749	1255.65	1658.467	1324.085	1155.901	1264.593	1025.493	752.3563	663.042	1601481191.0
46.75206	0.0	14.497768042229504	46.18749776136103	1601473990.0	58857.55	7384.046	2871.697	1787.71	1500.567	1726.746	1560.37	970.8906	1841.249	867.2123	2214.015	935.1813	1117.894	1326.641	961.824	1154.937	1601481190.0
41.74961	0.0	14.497768042229504	46.18749776136103	1601473989.0	17092.45	6752.286	3614.493	1281.214	1218.666	2035.632	2301.133	1618.375	2062.756	1817.842	2074.296	842.6614	1044.554	774.2589	721.4131	1019.745	1601481189.0
39.88648	0.0	14.497768042229504	46.18749776136103	1601473988.0	16607.4	7664.786	4848.833	3525.824	1587.998	1633.703	966.5471	1703.012	1188.227	1456.87	1053.455	1223.482	1039.031	979.3497	817.5577	1084.764	1601481188.0
47.12209	0.0	14.497768042229504	46.18749776136103	1601473987.0	63187.45	7658.764	2488.492	1472.786	1401.733	1279.237	1792.159	1165.965	1909.121	1755.76	1346.877	1362.423	857.6882	832.1567	942.5901	1236.533	1601481187.0
