datetime	sensor_0	sensor_1	sensor_2
time	continuous	continuous	continuous
	class	class	class
1601482044.0	71.16756	73.65724	69.98758
1601482043.0	74.33527	70.88314	67.28727
1601482042.0	74.6908	68.44717	67.16057
1601482041.0	75.45783	67.05771	67.47478
1601482040.0	76.18325	66.40057	67.73887
1601482039.0	78.14548	62.41655	68.01692
1601482038.0	76.38612	58.90907	65.46488
1601482037.0	75.13728	61.19323	64.94123
1601482036.0	73.8567	60.91756	65.99261
1601482035.0	74.47939	60.9737	66.20145
1601482034.0	74.43199	60.74451	63.42294
1601482033.0	72.33735	59.71631	65.93088
1601482032.0	72.08945	56.09221	62.54382
1601482031.0	71.95194	58.57165	63.64696
1601482030.0	71.40114	58.85414	63.02014
1601482029.0	72.66822	57.49085	62.00854
1601482028.0	74.22914	58.82304	62.77412
1601482027.0	76.61644	59.42974	63.15565
1601482026.0	81.28234	60.51515	61.90702
1601482025.0	84.0843	60.58042	63.11476
1601482024.0	85.86269	63.105	63.21072
1601482023.0	84.18599	63.48276	63.43797
1601482022.0	80.75344	64.89417	64.46865
1601482021.0	79.13123	63.67327	66.48013
1601482020.0	76.58337	64.45041	65.73183
1601482019.0	72.96933	61.99677	66.13129
1601482018.0	74.31005	62.07753	67.70382
1601482017.0	72.54847	61.60281	67.16939
1601482016.0	72.1782	61.71618	67.10312
1601482015.0	69.66526	61.98116	68.6911
1601482014.0	70.03681	60.49913	68.78161
1601482013.0	67.27021	59.13684	70.1557
1601482012.0	68.53364	59.38976	70.46463
1601482011.0	66.65822	57.32141	71.16741
1601482010.0	67.97396	59.19689	71.50195
1601482009.0	67.7607	59.92796	72.58064
1601482008.0	67.15631	60.54396	73.78689
1601482007.0	65.81496	58.81534	74.94393
1601482006.0	68.65482	60.96047	80.02383
1601482005.0	65.75405	59.12168	82.99925
1601482004.0	67.94631	60.01487	81.23484
1601482003.0	68.26886	58.37666	77.57856
1601482002.0	65.56363	58.85378	76.70963
1601482001.0	68.99241	57.81316	76.31542
1601482000.0	67.36008	57.86192	75.52064
1601481999.0	66.87319	58.97375	74.53291
1601481998.0	68.07813	61.28942	72.62241
1601481997.0	70.21474	63.76684	71.24222
1601481996.0	70.36238	64.3475	70.9538
1601481995.0	72.48247	65.13467	67.78284
1601481994.0	70.94556	69.204	69.99609
1601481993.0	71.15574	72.97075	66.76565
1601481992.0	73.18631	74.58881	68.07896
1601481991.0	72.69856	71.32584	65.60452
1601481990.0	75.10268	68.39831	65.69577
1601481989.0	75.79768	65.46269	65.38196
1601481988.0	75.39946	63.8296	64.74529
1601481987.0	76.2293	63.5444	65.32664
1601481986.0	74.90015	62.90888	65.75926
1601481985.0	74.51944	59.78814	64.54023
1601481984.0	74.21386	58.93649	64.23101
1601481983.0	71.9337	59.70926	65.01489
1601481982.0	71.0451	58.3811	63.85331
1601481981.0	71.57062	57.78666	63.00077
1601481980.0	68.4577	58.23561	64.25611
1601481979.0	69.82289	58.66562	62.15685
1601481978.0	71.45193	58.30525	64.3625
1601481977.0	71.4333	57.64058	62.20073
1601481976.0	73.077	57.87154	61.92591
1601481975.0	73.2337	57.57034	60.89824
1601481974.0	76.6964	57.73938	62.48312
1601481973.0	78.59351	60.06128	63.6289
1601481972.0	82.83054	59.82138	62.9361
1601481971.0	86.53996	60.34697	64.5449
1601481970.0	81.15721	61.74214	64.87702
1601481969.0	78.7288	63.69231	65.14228
1601481968.0	75.86861	63.26084	63.57132
1601481967.0	76.26627	64.83848	67.3291
1601481966.0	73.71567	63.28244	66.31608
1601481965.0	71.42883	60.79918	66.75996
1601481964.0	71.23552	61.1474	66.58613
1601481963.0	70.03282	61.78123	66.33786
1601481962.0	71.065	60.83521	66.96096
1601481961.0	67.04066	58.48247	67.52499
1601481960.0	67.79324	58.10252	69.01543
1601481959.0	69.24801	60.99586	72.25648
1601481958.0	66.64189	59.40739	70.82352
1601481957.0	67.65965	58.12738	70.31876
1601481956.0	68.20684	60.35051	73.0062
1601481955.0	65.85732	61.66644	73.8535
1601481954.0	65.60472	60.05732	76.25445
1601481953.0	66.34618	57.92182	79.89119
1601481952.0	66.15844	58.97944	82.80521
1601481951.0	65.80285	57.8299	81.21726
1601481950.0	65.93805	57.94136	77.30758
1601481949.0	65.75325	56.71407	76.0279
1601481948.0	62.58385	57.15204	73.70643
1601481947.0	65.4723	58.27573	74.62253
1601481946.0	63.27243	59.38676	72.7346
1601481945.0	65.31561	61.30696	72.53455
1601481944.0	68.01466	62.82367	72.1497
1601481943.0	68.854	64.9687	69.48669
1601481942.0	68.41493	65.7019	69.83002
1601481941.0	70.45587	68.39754	67.46896
1601481940.0	70.43059	72.61619	67.42255
1601481939.0	71.66847	74.53363	68.24889
1601481938.0	71.51967	70.47791	66.47537
1601481937.0	73.37315	67.89551	65.71928
1601481936.0	73.50857	66.73068	63.97005
1601481935.0	75.01065	65.41062	68.55705
1601481934.0	75.87725	61.87784	66.33974
1601481933.0	74.65703	60.76529	65.85101
1601481932.0	72.92153	59.28948	63.05567
1601481931.0	72.87149	57.94411	63.84251
1601481930.0	70.2247	58.2311	64.38511
1601481929.0	71.52245	58.04239	64.13009
1601481928.0	71.02213	55.35595	61.29172
1601481927.0	70.12846	58.75389	65.76673
1601481926.0	71.5757	60.73376	66.55939
1601481925.0	73.43308	59.72495	62.55082
1601481924.0	71.99889	59.55583	63.45353
1601481923.0	71.84985	56.45079	59.05474
1601481922.0	72.69755	55.37324	59.4106
1601481921.0	73.82457	58.52127	60.79553
1601481920.0	78.7254	57.76515	63.61975
1601481919.0	81.23669	58.40134	61.48207
1601481918.0	87.53436	61.76242	62.83569
1601481917.0	87.53416	60.86843	62.33197
1601481916.0	80.67496	62.74632	62.64143
1601481915.0	79.65582	63.94557	64.70908
1601481914.0	75.51089	63.41037	66.50082
1601481913.0	76.56968	64.28898	66.03265
1601481912.0	73.62422	62.9639	66.15923
1601481911.0	73.80225	63.51088	69.36936
1601481910.0	73.41531	62.16277	65.53475
1601481909.0	72.60599	60.50593	65.42993
1601481908.0	70.1963	59.85091	68.23315
1601481907.0	69.18985	60.10031	68.43323
1601481906.0	67.94128	58.37398	70.90613
1601481905.0	67.41961	60.44183	72.086
1601481904.0	66.74458	60.25787	70.77399
1601481903.0	67.64002	59.32121	71.4697
1601481902.0	68.10515	59.5947	72.58765
1601481901.0	69.60544	59.35637	72.53296
1601481900.0	69.21782	61.64235	76.00226
1601481899.0	69.35921	61.69703	77.31308
1601481898.0	66.55161	58.78645	80.40855
1601481897.0	67.34571	59.53728	83.71764
1601481896.0	67.38929	58.29068	80.07143
1601481895.0	66.68368	58.99611	78.16264
1601481894.0	65.11185	57.71994	76.61079
1601481893.0	66.31038	58.46118	76.32993
1601481892.0	65.02444	57.03593	74.53316
1601481891.0	64.99615	60.13144	73.83326
1601481890.0	66.53477	60.75905	74.9539
1601481889.0	66.37516	62.21235	73.50213
1601481888.0	67.29652	63.20949	73.89258
1601481887.0	67.3711	64.30061	70.22306
1601481886.0	69.44974	66.21795	69.22051
1601481885.0	69.62509	69.10902	69.15388
1601481884.0	70.04653	73.29969	68.41634
1601481883.0	71.65977	75.26096	66.83353
1601481882.0	73.9484	73.45318	68.37144
1601481881.0	73.85545	68.68415	64.51917
1601481880.0	74.79379	65.4847	66.52615
1601481879.0	76.37667	63.01718	66.11954
1601481878.0	76.18171	63.57006	66.67416
1601481877.0	74.13963	61.86704	65.78751
1601481876.0	73.42741	61.47028	64.62881
1601481875.0	72.89175	57.789	63.3745
1601481874.0	70.78979	55.75054	62.21634
1601481873.0	70.747	57.40381	62.61726
1601481872.0	71.47319	57.90206	64.55616
1601481871.0	72.30219	58.97735	66.31364
1601481870.0	69.60601	57.65119	63.89376
1601481869.0	72.0526	57.9039	64.08434
1601481868.0	71.277	59.20713	63.11054
1601481867.0	71.77173	57.09497	62.14911
1601481866.0	71.88493	59.1304	61.54692
1601481865.0	73.44537	63.32214	61.78951
1601481864.0	75.99965	58.1843	62.91824
1601481863.0	78.58164	59.97165	62.05956
1601481862.0	86.61392	61.76936	62.39433
1601481861.0	87.39397	62.75233	65.11198
1601481860.0	82.30857	63.59577	64.05836
1601481859.0	79.99586	63.6028	66.09075
1601481858.0	75.44343	62.52021	65.94109
1601481857.0	74.42264	62.26487	66.22405
1601481856.0	72.77786	61.24175	66.93262
1601481855.0	72.10273	61.79628	64.95127
1601481854.0	73.92086	63.91335	67.96126
1601481853.0	71.83205	62.05735	65.99239
1601481852.0	68.69282	59.31607	70.06348
1601481851.0	70.24136	62.27566	68.11116
1601481850.0	66.24237	63.18424	69.73828
1601481849.0	66.54765	61.16867	69.12671
1601481848.0	64.94166	59.47892	70.9314
1601481847.0	67.29357	60.8464	69.91092
1601481846.0	66.40752	57.42842	71.53709
1601481845.0	66.89942	62.3577	73.06695
1601481844.0	67.00777	60.26657	72.22169
1601481843.0	64.7216	60.39411	75.93314
1601481842.0	64.86521	59.00499	78.16273
1601481841.0	65.72521	59.5976	82.8438
1601481840.0	67.5537	61.13433	84.73794
1601481839.0	68.49405	58.94264	78.89021
1601481838.0	65.30362	57.46714	77.21174
1601481837.0	64.67461	56.66425	75.46581
1601481836.0	63.51653	57.0111	75.64967
1601481835.0	64.68496	57.10694	71.70988
1601481834.0	65.95924	58.74826	74.05606
1601481833.0	66.92871	60.55008	72.29259
1601481832.0	69.17261	61.9393	71.73002
1601481831.0	67.51308	63.99578	68.23941
1601481830.0	67.21113	64.71485	67.47654
1601481829.0	69.78625	68.30759	68.5414
1601481828.0	69.20398	72.85268	68.39512
1601481827.0	72.08658	76.71796	67.48911
1601481826.0	71.77137	71.75954	68.10783
1601481825.0	72.38741	68.82127	66.1513
1601481824.0	72.93743	66.74621	65.3109
1601481823.0	73.87436	63.76478	64.71426
1601481822.0	73.25839	63.62556	65.7025
1601481821.0	74.68629	60.90813	66.78465
1601481820.0	73.03283	59.78605	63.31796
1601481819.0	73.15185	57.8883	63.23866
1601481818.0	72.65509	56.97189	64.18313
1601481817.0	70.2265	56.65944	64.83813
1601481816.0	69.62109	56.3922	62.65691
1601481815.0	68.98505	56.40476	61.08359
1601481814.0	69.41994	54.80276	61.43158
1601481813.0	70.10366	55.92993	61.99925
1601481812.0	67.94729	57.1145	61.24978
1601481811.0	68.12778	56.56703	60.65474
1601481810.0	69.5034	57.90184	63.3216
1601481809.0	68.64281	56.42569	61.73874
1601481808.0	68.78633	54.42468	60.3755
1601481807.0	69.34497	55.92113	60.91168
1601481806.0	69.7478	56.1922	61.00438
1601481805.0	70.20439	55.03992	59.43094
1601481804.0	69.44376	57.43866	62.11092
1601481803.0	68.20924	56.08639	61.57521
1601481802.0	68.05902	56.5369	61.64242
1601481801.0	69.12356	56.5901	61.50588
1601481800.0	69.09982	55.71202	61.85918
1601481799.0	69.14077	55.09686	61.23517
1601481798.0	70.77969	54.58652	62.26394
1601481797.0	70.48619	59.3962	63.23767
1601481796.0	70.95186	59.59283	63.80889
1601481795.0	69.65372	55.84094	61.63824
1601481794.0	70.48687	55.5118	60.94051
1601481793.0	67.36266	56.39006	62.32761
1601481792.0	68.32993	58.49194	64.23843
1601481791.0	70.25438	59.70243	64.73511
1601481790.0	71.5852	57.72301	65.73042
1601481789.0	72.66479	58.82816	65.73948
1601481788.0	70.97087	57.12331	61.57989
1601481787.0	69.26946	57.11322	58.70135
1601481786.0	72.64153	57.27049	62.32489
1601481785.0	73.44235	59.52961	62.62592
1601481784.0	75.05971	57.9958	57.6012
1601481783.0	78.12038	58.61524	61.91732
1601481782.0	82.08657	59.25651	63.49404
1601481781.0	86.64936	60.2014	63.92065
1601481780.0	85.43932	63.419	64.2748
1601481779.0	79.91531	63.2115	65.58115
1601481778.0	76.11404	62.47029	63.72143
1601481777.0	74.99442	63.24306	67.26556
1601481776.0	73.33709	62.22639	66.57415
1601481775.0	73.13827	61.24059	65.12972
1601481774.0	72.0117	60.94399	66.24336
1601481773.0	72.05832	60.04587	65.34583
1601481772.0	73.3671	61.23232	68.10223
1601481771.0	74.12083	61.76605	64.3791
1601481770.0	78.56519	61.77524	65.54038
1601481769.0	81.24623	61.90361	64.86993
1601481768.0	85.43993	61.57323	64.45469
1601481767.0	90.78968	62.17	65.07642
1601481766.0	88.07606	61.86747	61.47966
1601481765.0	83.41679	59.88356	62.1403
1601481764.0	88.56448	60.29389	64.63262
1601481763.0	89.10104	63.14212	66.31387
1601481762.0	89.41167	61.31282	62.95713
1601481761.0	89.38785	61.83609	62.44131
1601481760.0	83.50903	62.21222	62.77256
1601481759.0	79.18256	61.62906	62.62229
1601481758.0	77.46168	62.63106	64.22079
1601481757.0	75.98901	62.45246	65.93166
1601481756.0	74.3055	61.47355	66.85344
1601481755.0	72.19325	60.55005	66.62607
1601481754.0	71.24008	60.85678	67.664
1601481753.0	73.00124	60.80603	63.8928
1601481752.0	72.38879	61.0832	66.21905
1601481751.0	75.56165	61.28116	63.1936
1601481750.0	80.99208	60.64138	63.13073
1601481749.0	83.69485	60.65463	61.99544
1601481748.0	87.44225	60.8984	61.72342
1601481747.0	89.31528	61.17213	63.52762
1601481746.0	85.32346	59.68699	62.39465
1601481745.0	80.38421	60.41288	63.23174
1601481744.0	83.49612	59.46675	63.85707
1601481743.0	86.39962	59.89034	61.59857
1601481742.0	81.81541	59.9174	64.0789
1601481741.0	86.02021	58.85555	62.94984
1601481740.0	83.53653	60.04472	62.402
1601481739.0	79.76728	60.84571	61.14438
1601481738.0	76.54153	61.11822	64.53581
1601481737.0	77.10377	62.34738	63.29714
1601481736.0	73.55852	60.82182	63.89262
1601481735.0	72.68062	60.36683	64.10489
1601481734.0	74.00462	60.58109	64.98235
1601481733.0	75.38782	60.66463	63.36056
1601481732.0	80.31114	60.1916	61.68464
1601481731.0	81.99712	59.74975	63.19357
1601481730.0	84.5955	58.03191	61.91102
1601481729.0	84.29736	58.68104	62.95853
1601481728.0	82.91007	58.69573	61.24107
1601481727.0	79.54604	59.72155	60.02037
1601481726.0	76.35954	60.11103	63.27617
1601481725.0	72.85796	60.96413	63.3656
1601481724.0	75.29939	60.98404	65.45698
1601481723.0	73.56923	61.22443	63.5679
1601481722.0	75.76186	59.57357	62.22272
1601481721.0	77.57636	58.62021	61.77852
1601481720.0	80.41086	59.41458	62.29287
1601481719.0	83.55898	59.5322	61.16632
1601481718.0	81.83206	58.34868	62.13234
1601481717.0	81.58768	58.76114	61.69993
1601481716.0	81.492	61.05207	64.52958
1601481715.0	77.40539	60.17677	61.12752
1601481714.0	78.26466	60.59706	63.03734
1601481713.0	72.9163	59.41114	64.06951
1601481712.0	71.8588	60.72522	64.56747
1601481711.0	72.69209	60.81663	65.87083
1601481710.0	69.79192	59.47966	66.7373
1601481709.0	68.19957	57.78384	65.99108
1601481708.0	68.074	57.05427	67.22659
1601481707.0	66.14279	58.53712	70.60658
1601481706.0	66.2468	56.95435	70.32903
1601481705.0	65.25172	57.35845	70.7616
1601481704.0	67.63902	57.47811	70.18217
1601481703.0	66.28102	56.54435	69.90952
1601481702.0	66.3946	57.873	70.61995
1601481701.0	65.65151	58.66755	72.51515
1601481700.0	64.56519	59.96388	74.73169
1601481699.0	62.93283	56.89317	78.14952
1601481698.0	66.5244	60.12748	81.53619
1601481697.0	65.24696	57.21714	83.63516
1601481696.0	65.23597	58.2196	84.86578
1601481695.0	64.329	58.78573	83.82018
1601481694.0	65.385	58.08525	79.04449
1601481693.0	66.47642	58.08337	78.03846
1601481692.0	64.04146	57.19444	75.55897
1601481691.0	64.01053	57.57734	74.49297
1601481690.0	64.66173	57.22414	74.06342
1601481689.0	63.89152	58.59425	72.48493
1601481688.0	65.61673	59.94212	70.64893
1601481687.0	66.9533	61.74298	69.08532
1601481686.0	68.12502	63.79076	69.13445
1601481685.0	68.55436	65.71204	69.12762
1601481684.0	67.92632	67.2338	66.21768
1601481683.0	68.39963	70.92625	69.15648
1601481682.0	71.29462	75.10888	68.19719
1601481681.0	70.18829	74.4834	67.73751
1601481680.0	70.50466	76.0342	68.47678
1601481679.0	70.71037	76.05491	67.94154
1601481678.0	71.8466	69.50716	67.0266
1601481677.0	70.33976	67.72948	67.0554
1601481676.0	74.45009	64.79808	65.52553
1601481675.0	73.52734	62.0942	64.27374
1601481674.0	73.28321	61.23798	63.79583
1601481673.0	74.50773	61.39368	65.15102
1601481672.0	72.59364	58.84328	64.44978
1601481671.0	72.22559	58.43771	62.59724
1601481670.0	71.40195	56.27582	60.33436
1601481669.0	69.8357	58.06508	62.85851
1601481668.0	70.97112	57.64632	62.66871
1601481667.0	69.20457	57.50295	61.43606
1601481666.0	67.11369	54.26814	59.91335
1601481665.0	67.33416	56.26113	62.02538
1601481664.0	68.86073	55.93755	60.94563
1601481663.0	68.42244	55.84562	61.41085
1601481662.0	69.91354	54.93674	62.60419
1601481661.0	72.01053	56.84202	63.54473
1601481660.0	71.72395	59.08691	65.09174
1601481659.0	72.35962	57.71516	64.56948
1601481658.0	72.59536	60.23833	65.82968
1601481657.0	70.20116	57.23596	60.75588
1601481656.0	71.6208	60.76567	63.30664
1601481655.0	70.84045	57.76098	62.21755
1601481654.0	68.90809	56.4145	60.94161
1601481653.0	68.08331	57.03065	62.53699
1601481652.0	66.57536	57.24732	63.89358
1601481651.0	68.13628	58.13857	65.7269
1601481650.0	69.03417	58.6721	65.9765
1601481649.0	68.13809	58.04685	64.63612
1601481648.0	68.07011	55.38	63.05264
1601481647.0	68.51702	57.6412	62.43699
1601481646.0	71.00321	57.51747	65.17779
1601481645.0	68.51657	56.90238	65.08745
1601481644.0	66.24241	55.5765	62.97107
1601481643.0	67.91375	56.65025	66.9351
1601481642.0	67.17033	56.96643	64.55821
1601481641.0	66.92969	57.08078	66.71259
1601481640.0	65.85521	55.76349	63.90301
1601481639.0	67.20698	56.14691	64.66572
1601481638.0	64.85202	55.41208	63.83752
1601481637.0	67.87054	55.6864	65.62643
1601481636.0	68.18201	54.97022	66.30683
1601481635.0	67.80914	56.88753	67.72147
1601481634.0	67.72493	55.03556	65.19611
1601481633.0	65.7197	56.5428	62.64369
1601481632.0	69.74345	57.48789	64.82973
1601481631.0	70.86267	56.061	66.15216
1601481630.0	67.1731	57.03213	65.25613
1601481629.0	67.04249	55.93472	64.65557
1601481628.0	68.80197	57.83072	67.28698
1601481627.0	70.89187	57.44617	65.31015
1601481626.0	67.28996	56.45966	65.85719
1601481625.0	66.1639	57.03584	64.69035
1601481624.0	68.2555	54.92012	62.80717
1601481623.0	67.79662	57.00106	64.9617
1601481622.0	68.71709	57.83529	65.36523
1601481621.0	69.09386	57.21807	65.30628
1601481620.0	68.14771	57.67783	71.27509
1601481619.0	66.63777	57.34636	66.05239
1601481618.0	67.24438	57.51854	68.55626
1601481617.0	70.59824	58.7612	64.48701
1601481616.0	71.31631	58.8496	63.17373
1601481615.0	69.84634	58.61845	65.36983
1601481614.0	70.43822	58.37075	63.71308
1601481613.0	70.7944	60.06321	65.92025
1601481612.0	69.69891	56.59024	65.8212
1601481611.0	67.87255	57.48344	65.11893
1601481610.0	69.05557	55.69564	64.31619
1601481609.0	69.60765	56.53721	63.81041
1601481608.0	70.97472	58.90188	64.25597
1601481607.0	69.3453	55.82505	62.37287
1601481606.0	70.58556	57.9025	63.71312
1601481605.0	69.00417	60.32748	66.22961
1601481604.0	69.30671	59.50271	69.25248
1601481603.0	70.99459	58.39244	67.66438
1601481602.0	69.64172	56.05647	64.30291
1601481601.0	68.8653	58.06753	62.91374
1601481600.0	70.06096	57.58904	66.29175
1601481599.0	69.4914	55.81582	61.21102
1601481598.0	70.10811	56.36261	60.30642
1601481597.0	69.22784	56.45245	58.52467
1601481596.0	71.29862	56.46287	59.50772
1601481595.0	70.26565	58.49897	63.82524
1601481594.0	70.78556	57.15689	60.72175
1601481593.0	67.64577	57.45948	60.3339
1601481592.0	70.07628	59.40143	63.24558
1601481591.0	68.85702	59.93416	63.45025
1601481590.0	71.12219	57.63926	60.2467
1601481589.0	69.53866	59.32121	60.11296
1601481588.0	66.86559	58.54148	59.70042
1601481587.0	67.15869	59.42953	62.22758
1601481586.0	70.14977	57.28178	62.14384
1601481585.0	68.56541	56.56467	61.83981
1601481584.0	67.54642	56.94724	62.99739
1601481583.0	67.56908	57.63919	63.45434
1601481582.0	68.94263	54.60764	62.89101
1601481581.0	67.62361	55.6918	58.78585
1601481580.0	68.73568	56.16255	62.0997
1601481579.0	69.28914	56.94041	61.69321
1601481578.0	68.74538	57.32138	60.28699
1601481577.0	66.78265	56.12931	60.90099
1601481576.0	67.13107	55.83715	61.6815
1601481575.0	66.61295	57.48755	60.73239
1601481574.0	67.7826	54.63146	58.45507
1601481573.0	67.28078	57.80408	58.99875
1601481572.0	68.53744	57.11274	59.0456
1601481571.0	68.38902	57.52818	60.35987
1601481570.0	69.51067	56.70756	58.70475
1601481569.0	68.65393	58.69618	63.02249
1601481568.0	68.31927	59.68648	61.89995
1601481567.0	66.33122	60.06594	59.95515
1601481566.0	68.22372	58.50597	63.34884
1601481565.0	70.7916	58.70716	61.38389
1601481564.0	68.73739	59.4605	60.49315
1601481563.0	67.95593	59.38367	60.05492
1601481562.0	69.13155	58.72496	61.38364
1601481561.0	68.05567	56.82452	57.99694
1601481560.0	68.45437	55.90719	59.83454
1601481559.0	66.91763	55.61909	60.77528
1601481558.0	67.06928	56.03028	57.66159
1601481557.0	67.86228	55.86964	63.29673
1601481556.0	66.90839	56.18423	58.95426
1601481555.0	66.03504	55.64045	60.63051
1601481554.0	69.68376	57.63289	60.86235
1601481553.0	68.10289	56.84888	61.60536
1601481552.0	68.32082	57.74262	61.54993
1601481551.0	67.9818	59.25366	60.4818
1601481550.0	68.50932	58.52613	58.50897
1601481549.0	69.37645	59.38867	59.60197
1601481548.0	67.41203	57.16077	60.09177
1601481547.0	66.80865	56.15604	60.45124
1601481546.0	66.47787	56.12937	58.03106
1601481545.0	66.71524	55.1254	61.16325
1601481544.0	68.01359	56.23429	59.61302
1601481543.0	67.34324	56.68447	58.75783
1601481542.0	67.31686	56.49789	61.61508
1601481541.0	67.83418	58.08759	60.44801
1601481540.0	67.61775	57.57924	61.08044
1601481539.0	67.2964	59.9935	59.10613
1601481538.0	66.19946	59.1496	59.25694
1601481537.0	67.46323	60.00608	59.77984
1601481536.0	69.01587	60.80516	62.76984
1601481535.0	68.59628	58.74076	61.52409
1601481534.0	67.20651	60.58779	60.99983
1601481533.0	68.13388	62.08356	60.59317
1601481532.0	68.67594	62.56356	61.18023
1601481531.0	67.21133	64.59445	60.97439
1601481530.0	64.9626	66.89307	63.03046
1601481529.0	66.01565	68.98165	61.44819
1601481528.0	67.13445	71.83363	62.33852
1601481527.0	67.00014	68.67656	62.14389
1601481526.0	67.76202	70.01901	61.57185
1601481525.0	69.32043	73.93721	65.53593
1601481524.0	67.54042	74.72265	62.9881
1601481523.0	68.10177	75.69725	63.83014
1601481522.0	67.88273	75.41374	65.3718
1601481521.0	66.91104	74.09002	65.13174
1601481520.0	66.1893	70.79195	64.60436
1601481519.0	66.45499	66.87496	64.61049
1601481518.0	65.12554	64.08953	63.22381
1601481517.0	65.31691	63.65531	65.24398
1601481516.0	67.30298	65.75301	64.98445
1601481515.0	66.27977	67.06134	64.9679
1601481514.0	69.00566	69.60883	65.13886
1601481513.0	66.33779	68.897	65.12457
1601481512.0	67.35928	71.35863	67.0723
1601481511.0	68.9845	74.40416	64.5558
1601481510.0	68.98646	76.40446	65.27755
1601481509.0	67.83304	73.45451	64.53848
1601481508.0	66.77728	73.462	64.99273
1601481507.0	66.73653	71.47306	66.0356
1601481506.0	65.68723	67.85161	64.99974
1601481505.0	64.43324	66.09092	65.20639
1601481504.0	64.54393	63.98417	64.72356
1601481503.0	65.39509	64.48351	66.55517
1601481502.0	65.12742	64.86872	66.83743
1601481501.0	65.22225	66.02114	63.71339
1601481500.0	66.20936	65.68431	64.22799
1601481499.0	65.7412	66.33737	62.93922
1601481498.0	65.99733	68.50558	64.05051
1601481497.0	65.22505	70.747	63.00608
1601481496.0	66.56499	71.8952	63.35989
1601481495.0	65.99123	70.90984	61.96502
1601481494.0	66.53101	67.83073	60.17707
1601481493.0	68.62355	65.60445	61.68283
1601481492.0	68.60709	63.38322	62.52145
1601481491.0	69.48681	62.89428	62.50266
1601481490.0	69.1657	62.04983	62.55597
1601481489.0	68.19689	61.19537	63.07016
1601481488.0	67.92978	59.53094	60.05235
1601481487.0	68.89946	58.82001	62.10517
1601481486.0	69.97929	59.29833	64.11401
1601481485.0	68.62175	57.98433	60.8848
1601481484.0	67.50743	56.25172	59.40328
1601481483.0	66.66959	56.27785	60.16501
1601481482.0	66.17802	56.09112	59.88038
1601481481.0	65.58827	55.67278	61.98681
1601481480.0	67.65293	53.08016	56.07145
1601481479.0	66.31317	56.15425	60.70114
1601481478.0	66.48375	55.59291	58.0354
1601481477.0	67.03999	57.72729	60.57315
1601481476.0	64.98856	56.11311	60.5833
1601481475.0	65.12482	54.41781	59.62951
1601481474.0	65.35651	54.58867	59.89721
1601481473.0	62.58217	55.45825	58.2466
1601481472.0	60.94909	55.32374	58.06462
1601481471.0	59.67893	53.13804	60.17789
1601481470.0	64.37667	53.0251	59.20042
1601481469.0	64.08607	53.52079	60.49201
1601481468.0	64.68064	53.47573	59.43433
1601481467.0	67.33258	55.99422	61.85384
1601481466.0	65.62473	56.71263	61.13068
1601481465.0	66.67669	54.58035	59.03442
1601481464.0	64.94218	56.1137	58.40292
1601481463.0	60.09581	55.61845	55.88995
1601481462.0	58.02783	55.22536	58.26303
1601481461.0	60.694	52.8126	54.2466
1601481460.0	57.99751	52.95567	59.43592
1601481459.0	59.89802	54.88024	60.23482
1601481458.0	60.31812	53.575	57.03692
1601481457.0	60.44408	53.68845	55.21479
1601481456.0	59.39228	53.4781	59.35298
1601481455.0	60.85185	52.26845	58.5184
1601481454.0	58.65801	53.91928	55.83537
1601481453.0	59.50606	54.28038	56.24719
1601481452.0	58.02171	53.94554	54.35338
1601481451.0	57.51535	53.00964	59.08851
1601481450.0	59.24361	53.93179	57.21715
1601481449.0	58.59561	53.29044	57.67503
1601481448.0	59.57411	53.15891	58.31495
1601481447.0	62.77234	54.2188	58.37608
1601481446.0	65.47031	55.30552	60.57217
1601481445.0	65.1005	55.31411	58.34978
1601481444.0	65.18089	55.14488	58.31909
1601481443.0	65.13428	54.14505	59.59674
1601481442.0	63.48349	54.98318	58.2623
1601481441.0	59.35432	52.87076	55.77887
1601481440.0	60.69233	54.1743	58.12982
1601481439.0	60.12136	53.44765	56.72194
1601481438.0	61.31736	53.71424	59.27622
1601481437.0	58.52187	51.19333	53.0004
1601481436.0	58.65321	54.55725	56.5667
1601481435.0	60.38594	51.95475	56.31089
1601481434.0	56.68523	54.3438	55.95675
1601481433.0	56.75872	53.39186	55.38588
1601481432.0	58.57318	53.37829	58.01328
1601481431.0	58.87594	53.72548	57.57538
1601481430.0	58.25268	51.85672	56.58792
1601481429.0	60.70186	53.437	57.00729
1601481428.0	58.0422	53.97558	58.40575
1601481427.0	57.27176	52.76779	55.70684
1601481426.0	59.56365	50.05001	55.28853
1601481425.0	60.1283	54.07961	60.19826
1601481424.0	58.39469	53.9706	58.16152
1601481423.0	57.61646	53.06399	59.50769
1601481422.0	57.21539	51.43854	60.24415
1601481421.0	57.99512	51.60939	58.97559
1601481420.0	60.65094	54.46364	60.13721
1601481419.0	62.08036	53.32899	58.29192
1601481418.0	65.66798	54.08606	59.30219
1601481417.0	64.73199	54.64385	57.62564
1601481416.0	65.27972	54.60434	59.93448
1601481415.0	64.39196	55.46076	61.78981
1601481414.0	64.71156	53.69984	56.59856
1601481413.0	62.04774	55.47651	60.44643
1601481412.0	60.44532	52.81525	58.99294
1601481411.0	60.23008	53.47001	58.62851
1601481410.0	59.11385	54.17373	59.27274
